parent_name,parent_tel,student_id
白澍祥,0924934331,s_202100805
韓力宣,0989080598,s_202100806
吳夢翊,0931269358,s_202100807
徐品瑾,0919666730,s_202100808
林冉洋,0914936939,s_202100809
盧琴郁,0953932444,s_202100810
董婷愛,0914845609,s_202100811
唐然莘,0933029123,s_202100812
藍嵐維,0923344654,s_202100813
白淳霆,0927823130,s_202100814
陸許語,0923876173,s_202100815
湯柏超,0922660916,s_202100816
姚峻樂,0913485221,s_202100817
柯拓梓,0925247598,s_202100818
姚宣臻,0924486015,s_202100819
陳城韜,0921162170,s_202100820
黃俠山,0939316577,s_202100821
賴毅清,0955910026,s_202100822
陸妍揚,0926552617,s_202100823
陳秀莘,0920327021,s_202100824
劉佩泉,0952750648,s_202100825
黃平莉,0954493447,s_202100826
鄭紫萱,0939601576,s_202100827
蔡彥蓓,0956677932,s_202100828
楊榕臻,0960501181,s_202100829
黃剛鋒,0925384356,s_202100830
蔡娜嬋,0922221018,s_202100831
龔丹晶,0918484974,s_202100832
洪益辛,0912376731,s_202100833
江俊石,0955685368,s_202100834
曾曉玉,0932639924,s_202100835
賴峯恆,0958628545,s_202100836
阮圖鳴,0933642243,s_202100837
韓益霜,0933286417,s_202100838
古召鑾,0935896754,s_202100839
蔡強志,0939308738,s_202100840
張晟照,0926390507,s_202100841
葉彥芊,0953604398,s_202100842
邱揚蕊,0924203020,s_202100843
林娜艾,0934180335,s_202100844
葉志韋,0926307619,s_202100845
沈冠好,0923604347,s_202100846
李影芮,0920630811,s_202100847
周珊英,0926392072,s_202100848
陳昊晨,0927486861,s_202100849
莊于慈,0937896476,s_202100850
林中婕,0935912955,s_202100851
李妤沛,0912113779,s_202100852
湯瀟良,0936297039,s_202100853
姜易晗,0972043340,s_202100854
范思曉,0923869044,s_202100855
姚保曄,0958086271,s_202100856
林亭眉,0982315523,s_202100857
蔡爍許,0930427618,s_202100858
尤懿碧,0919984537,s_202100859
趙姝宣,0954319500,s_202100860
丁世任,0989657653,s_202100861
張冠禹,0939056287,s_202100862
黃林樹,0919741950,s_202100863
古俊振,0936909168,s_202100864
沈彤愛,0932484119,s_202100865
張沛華,0914763706,s_202100866
林政明,0971558284,s_202100867
方又藴,0914435800,s_202100868
藍婧谷,0971657541,s_202100869
丁晗琦,0912330256,s_202100870
方宗谷,0925219576,s_202100871
姚景珺,0932976892,s_202100872
陸豪韶,0917884100,s_202100873
林來聖,0931060580,s_202100874
戴晶海,0930059826,s_202100875
劉孝安,0914332254,s_202100876
高妮津,0914705630,s_202100877
董睿禎,0952904968,s_202100878
鄭如鬆,0956359183,s_202100879
楊碩雪,0934664003,s_202100880
嚴俞汶,0972624902,s_202100881
陳奕泛,0928354206,s_202100882
黃捷芊,0952225257,s_202100883
曹睿雪,0936848809,s_202100884
侯先敏,0919820019,s_202100885
林彌記,0929634700,s_202100886
郭琴筠,0934739991,s_202100887
黃微珂,0918189867,s_202100888
蔡潮秀,0953660133,s_202100889
張庸雅,0927090399,s_202100890
李彤駱,0913663246,s_202100891
丁容港,0939117159,s_202100892
林堯許,0955299696,s_202100893
陳華語,0952109170,s_202100894
林寶玟,0925586653,s_202100895
王景理,0960463589,s_202100896
許倫濱,0913755257,s_202100897
吳少諄,0925461202,s_202100898
謝君懷,0987470590,s_202100899
侯伯禧,0924747039,s_202100900
劉維萍,0912920339,s_202100901
劉克明,0914111388,s_202100902
石來強,0910774216,s_202100903
鄭婕莉,0953053581,s_202100904
何天舒,0910182660,s_202100905
王材苑,0931005873,s_202100906
蘇依均,0958104223,s_202100907
黃理鴻,0927555324,s_202100908
吳懷皓,0930483225,s_202100909
金嘉茂,0924880639,s_202100910
蕭成柯,0952395223,s_202100911
郭任棋,0925690898,s_202100912
楊誠齊,0929256890,s_202100913
魏林榮,0935329905,s_202100914
杜強波,0960121327,s_202100915
洪瑜苑,0925742186,s_202100916
鄒懷添,0934373051,s_202100917
歐寶材,0987461444,s_202100918
鄧宜華,0939533916,s_202100919
邱水琦,0930150262,s_202100920
劉清福,0918702097,s_202100921
龔天致,0917025140,s_202100922
葉瑜鬱,0968585577,s_202100923
康寧煒,0927898483,s_202100924
紀歆顏,0970023342,s_202100925
孫宗秀,0961475203,s_202100926
黃鑾陽,0956644183,s_202100927
黃召嶽,0920145785,s_202100928
錢泛立,0931936930,s_202100929
張奕雁,0939498318,s_202100930
歐亞爾,0919185170,s_202100931
劉希翔,0968202477,s_202100932
李修雷,0922483731,s_202100933
莊偉禧,0923660210,s_202100934
李浚澍,0936149454,s_202100935
吳媗霞,0989576647,s_202100936
黃姣豔,0972287798,s_202100937
張吉熙,0918510893,s_202100938
蘇英鈞,0971970782,s_202100939
龔微濤,0937942712,s_202100940
許逸邦,0920029054,s_202100941
姜慈曼,0911178563,s_202100942
黃堯崇,0971794650,s_202100943
洪泉辰,0914484367,s_202100944
溫昊記,0972196416,s_202100945
邱梓然,0982449068,s_202100946
姜思港,0970726933,s_202100947
阮維聰,0932238560,s_202100948
洪修勛,0933680841,s_202100949
盧禹藴,0987393617,s_202100950
戴立逞,0971553286,s_202100951
溫克舒,0987870568,s_202100952
張新珍,0954695626,s_202100953
楊穎霖,0961200614,s_202100954
謝懷曼,0989789695,s_202100955
黃勛玉,0912655886,s_202100956
張來功,0952168482,s_202100957
江婧梓,0961447074,s_202100958
劉瀟璟,0960989345,s_202100959
陳冉臻,0986729535,s_202100960
杜政福,0918752587,s_202100961
阮叢晴,0926340634,s_202100962
彭俊力,0987009305,s_202100963
林妤美,0963291338,s_202100964
翁彥葉,0916230477,s_202100965
林俊子,0910932631,s_202100966
潘綺薇,0955373396,s_202100967
邱碩賢,0938529440,s_202100968
陳功奇,0913924443,s_202100969
邱嫻沛,0918783917,s_202100970
丁昌淳,0961621778,s_202100971
鄭晗煒,0914132279,s_202100972
梁容泛,0911743805,s_202100973
郭昱梓,0916808478,s_202100974
蔣泰琛,0933547451,s_202100975
江也靖,0918533732,s_202100976
藍邦雪,0987487375,s_202100977
張昕賢,0915412905,s_202100978
林媗盧,0928206450,s_202100979
張堯政,0917831309,s_202100980
邵勛川,0954976188,s_202100981
鐘瑗研,0987534096,s_202100982
龔瀚謹,0930798334,s_202100983
林彤景,0938539798,s_202100984
馬陽鋅,0956687953,s_202100985
呂秉遠,0986714123,s_202100986
周立羚,0989256505,s_202100987
曾汝珈,0929679993,s_202100988
黃凝利,0923953623,s_202100989
余妍慈,0987453091,s_202100990
楊功維,0918387890,s_202100991
蕭宗韋,0988682537,s_202100992
陸豪鬆,0914780352,s_202100993
丁斯祐,0914025085,s_202100994
戴也碧,0955671345,s_202100995
林宏瑋,0931602042,s_202100996
高彤秉,0923013663,s_202100997
呂俊燦,0933943289,s_202100998
黃茂雲,0958091503,s_202100999
葉冠明,0915945608,s_202101000
丁丞冠,0963837092,s_202101001
鍾年霆,0934445686,s_202101002
嚴圖巖,0927429514,s_202101003
白鑾隆,0953538285,s_202101004
黃亭益,0956627021,s_202101005
楊德懋,0937082889,s_202101006
連藍辰,0917723840,s_202101007
傅維翊,0931418779,s_202101008
汪昌温,0913242286,s_202101009
楊年忠,0956118929,s_202101010
鄒林芮,0961586446,s_202101011
李功樹,0987297721,s_202101012
丁採菡,0954989833,s_202101013
侯于珮,0936117610,s_202101014
吳承陣,0918587307,s_202101015
陳悦林,0910583184,s_202101016
侯折政,0920391803,s_202101017
蕭彤濤,0924502065,s_202101018
韓宜珺,0916010267,s_202101019
王來威,0933938228,s_202101020
王于湘,0926702144,s_202101021
馮如瑩,0971884730,s_202101022
范南晏,0918048736,s_202101023
周勝濤,0915670514,s_202101024
韓冠棋,0958515582,s_202101025
黃又漢,0953216401,s_202101026
許彤沫,0953861826,s_202101027
趙棟洪,0936699905,s_202101028
魏寶曄,0914692243,s_202101029
蘇文榕,0982909924,s_202101030
黃恩棋,0953791226,s_202101031
魏熙菲,0923959903,s_202101032
葉夢姿,0936387713,s_202101033
蔡喧家,0958265854,s_202101034
藍伯景,0925304235,s_202101035
藍瑩苡,0913504680,s_202101036
錢娟泉,0952462115,s_202101037
黃園漩,0939062785,s_202101038
傅璟良,0988560234,s_202101039
王初寶,0952528139,s_202101040
田妮懿,0937562588,s_202101041
許倩飛,0971677974,s_202101042
童嚴平,0972421234,s_202101043
林羣諺,0930955898,s_202101044
王棠珈,0924071153,s_202101045
鄭易洪,0912390843,s_202101046
吳瑾羽,0916978087,s_202101047
洪丹珺,0982094526,s_202101048
高凱浩,0953464873,s_202101049
林光璟,0936181897,s_202101050
金宏寧,0970729141,s_202101051
黃勛耀,0915302502,s_202101052
李嫻慧,0954160991,s_202101053
姜彥琪,0961129305,s_202101054
蔡毅陽,0923473290,s_202101055
張任鋒,0921920650,s_202101056
陸可文,0987435502,s_202101057
陳碧芊,0916438822,s_202101058
童棟華,0955248092,s_202101059
鄒中齊,0916885856,s_202101060
林棠盧,0955119192,s_202101061
田修瞻,0921569209,s_202101062
張堯祐,0960062915,s_202101063
陳川致,0970749677,s_202101064
丁暢衞,0917453427,s_202101065
魏暉瑋,0989141773,s_202101066
余然韻,0986088906,s_202101067
羅婕英,0989311660,s_202101068
鄒善浩,0910100091,s_202101069
陳希進,0917087145,s_202101070
謝偲義,0934352604,s_202101071
高光育,0921578993,s_202101072
張山風,0917797184,s_202101073
曾珈茹,0936212957,s_202101074
王影璐,0918797617,s_202101075
張曄盈,0914952732,s_202101076
許勳泰,0987293710,s_202101077
王翔衞,0929148741,s_202101078
林昱正,0919682160,s_202101079
郭元嘉,0955184160,s_202101080
鄭榕鈺,0961669898,s_202101081
林任潮,0913015504,s_202101082
黃峯慶,0922308438,s_202101083
杜惠芬,0982862026,s_202101084
李婧燕,0988792049,s_202101085
蕭恩意,0954001835,s_202101086
郭昌謙,0987266166,s_202101087
簡彥燦,0926858892,s_202101088
吳潮鴻,0982360052,s_202101089
徐俞瑾,0918224895,s_202101090
林昭藍,0958203490,s_202101091
吳明飄,0913649121,s_202101092
石杭琦,0916733663,s_202101093
黃亞家,0914870021,s_202101094
石碩順,0935381060,s_202101095
陳展東,0918609067,s_202101096
張瀚翰,0972269581,s_202101097
林天婷,0963283480,s_202101098
賴珍雯,0924386441,s_202101099
黃淳雯,0935393948,s_202101100
金哲鑾,0986680757,s_202101101
蔣逞鋅,0913665092,s_202101102
鄒樂雨,0937104335,s_202101103
周榮欽,0970820137,s_202101104
梁彥鶴,0915483048,s_202101105
紀樂記,0925351158,s_202101106
黃星淇,0922960635,s_202101107
湯燦馨,0918328479,s_202101108
高於泓,0922315652,s_202101109
黃茜霞,0971435797,s_202101110
邱淇精,0952628095,s_202101111
吳卓維,0911896344,s_202101112
黃甯鈺,0914149302,s_202101113
林俊熙,0970938081,s_202101114
游光廷,0972613401,s_202101115
謝姿容,0953176047,s_202101116
姜容靄,0960254063,s_202101117
陳晤曉,0928915823,s_202101118
鐘勵昌,0989678770,s_202101119
黃允燕,0931678748,s_202101120
邱元潮,0952240091,s_202101121
郭彤霄,0935187907,s_202101122
尤又彤,0961660013,s_202101123
陳朋良,0961114150,s_202101124
王展遙,0956974507,s_202101125
顏業舟,0919163026,s_202101126
徐力蒨,0915739476,s_202101127
陸凝肇,0955057046,s_202101128
顏樂興,0925733437,s_202101129
林涵甯,0928821034,s_202101130
林菡韻,0972536968,s_202101131
邱毓維,0955984878,s_202101132
張玲秀,0936176064,s_202101133
童懋逸,0918309490,s_202101134
楊凡靖,0914574364,s_202101135
黎倩永,0986788159,s_202101136
曾春洢,0970483918,s_202101137
陳伯瑾,0971578969,s_202101138
張昕連,0958201058,s_202101139
曾風齊,0921875488,s_202101140
吳念眉,0988844732,s_202101141
馮嫣禎,0970190179,s_202101142
胡夏於,0930320089,s_202101143
許勵寒,0970996475,s_202101144
李宣苡,0926962941,s_202101145
黃孝樸,0972156488,s_202101146
薛慧研,0963187886,s_202101147
陳彰道,0923746344,s_202101148
蔡樂韶,0929402646,s_202101149
湯容瀚,0953592388,s_202101150
丁昀蓁,0919870159,s_202101151
張也琦,0923044163,s_202101152
蔣也林,0952560226,s_202101153
賴潔瀾,0933762698,s_202101154
范凱衞,0971406379,s_202101155
林函易,0968452401,s_202101156
曾庭慶,0912571643,s_202101157
謝川理,0923093904,s_202101158
趙美蕾,0923930959,s_202101159
田峯耀,0986083329,s_202101160
傅藻諺,0920828579,s_202101161
翁佩宗,0927203031,s_202101162
古利喧,0930691447,s_202101163
張康越,0989541539,s_202101164
唐志琉,0972401617,s_202101165
丁芮雲,0927114347,s_202101166
張祉苑,0922094398,s_202101167
劉智瑞,0971768438,s_202101168
吳春詩,0989756530,s_202101169
鍾成琛,0989636410,s_202101170
楊天尚,0917530564,s_202101171
彭昌益,0939995215,s_202101172
古奕蒨,0928130319,s_202101173
邱凡翰,0970080795,s_202101174
周嫣萱,0918784449,s_202101175
江姿露,0910860993,s_202101176
邱卓秋,0924574283,s_202101177
傅清琦,0970211755,s_202101178
林優研,0913072234,s_202101179
紀詠鬆,0931668058,s_202101180
黎遙雷,0955085531,s_202101181
謝任晉,0918656535,s_202101182
陳強東,0987437598,s_202101183
林也冉,0911530564,s_202101184
鄒欣珺,0955098902,s_202101185
謝善波,0970490379,s_202101186
吳晶琳,0987458761,s_202101187
金凰禧,0915223016,s_202101188
廖元希,0929801997,s_202101189
江凡悦,0927399605,s_202101190
石均真,0922378974,s_202101191
林朋水,0989726967,s_202101192
林川柯,0913850140,s_202101193
石俊寶,0922088700,s_202101194
李澍璟,0929792034,s_202101195
陳棟禹,0923038358,s_202101196
侯淇義,0986864855,s_202101197
湯瑄蕾,0918554962,s_202101198
周辰靈,0961164731,s_202101199
李婕昭,0986896717,s_202101200
李海瑾,0939102197,s_202101201
陳洪熙,0958488357,s_202101202
吳彥懿,0938561116,s_202101203
謝致霞,0937872051,s_202101204
馮圖進,0958395401,s_202101205
謝君泰,0954416194,s_202101206
李品建,0923518661,s_202101207
程佳谷,0931886828,s_202101208
唐貴齊,0939092480,s_202101209
謝捷晉,0968096430,s_202101210
盧楚語,0933367277,s_202101211
陳曉淼,0970350145,s_202101212
張爾碧,0918170164,s_202101213
董彬遙,0924821665,s_202101214
王展邦,0961238699,s_202101215
蔣健嘉,0911842865,s_202101216
羅月浩,0920688387,s_202101217
紀夏慶,0912357026,s_202101218
林於露,0928198739,s_202101219
鄭煒謹,0939464808,s_202101220
龔叡善,0913360517,s_202101221
張愛茹,0921547941,s_202101222
蔡榮淳,0989404429,s_202101223
謝嬌津,0968196166,s_202101224
謝耀鋒,0937032747,s_202101225
白悦竹,0970524131,s_202101226
謝江泓,0931717399,s_202101227
葉晏緹,0928574628,s_202101228
蔡歆泰,0914708689,s_202101229
張妍緹,0925566451,s_202101230
潘洪遠,0936950357,s_202101231
杜永苑,0955307450,s_202101232
紀宥月,0928639254,s_202101233
謝亭玲,0952484162,s_202101234
林嶽旭,0963522167,s_202101235
蔡剛旭,0911490383,s_202101236
董博夫,0916543189,s_202101237
林堇樂,0921535047,s_202101238
丁堇芝,0932535182,s_202101239
吳俊怡,0952375017,s_202101240
張志洋,0925253439,s_202101241
康潔瑋,0960128524,s_202101242
曹芊金,0933927769,s_202101243
林昱龍,0961550994,s_202101244
吳寶微,0922640147,s_202101245
張秀茂,0912960208,s_202101246
童也梅,0925019784,s_202101247
陳清祥,0913764393,s_202101248
周昱沐,0937863837,s_202101249
汪精銘,0910472349,s_202101250
陳星珂,0910542588,s_202101251
林偲冠,0926790229,s_202101252
薛宇翰,0919621335,s_202101253
邱凌南,0910697383,s_202101254
陳可於,0932240082,s_202101255
陳磊霜,0924974248,s_202101256
黃晗東,0923016917,s_202101257
劉嫻心,0928432582,s_202101258
李任語,0912405458,s_202101259
鄒堇梓,0960870922,s_202101260
王佑祥,0932952455,s_202101261
戴希諺,0933007478,s_202101262
許弘芝,0916300996,s_202101263
李寒進,0929238847,s_202101264
曹榕甯,0961406048,s_202101265
沈伯藻,0932307849,s_202101266
陳榮鬆,0982631920,s_202101267
王淳茹,0916536217,s_202101268
邱丞銘,0932162605,s_202101269
侯念琳,0919208271,s_202101270
涂千琉,0919614986,s_202101271
董清穎,0932238510,s_202101272
鐘維韻,0956091760,s_202101273
王微瀾,0922674189,s_202101274
田利採,0936986440,s_202101275
李奕濤,0924158153,s_202101276
陳冬慈,0932866556,s_202101277
鍾杉熙,0914777012,s_202101278
傅培蓉,0958352928,s_202101279
陳展懋,0933852825,s_202101280
謝彥瑄,0918118919,s_202101281
梁也筱,0914978744,s_202101282
許精雅,0915405516,s_202101283
藍弘舟,0968429726,s_202101284
白國洪,0922699273,s_202101285
孫千毓,0930854396,s_202101286
蔡瑄連,0970263283,s_202101287
詹漢芮,0911641895,s_202101288
程展碩,0989709589,s_202101289
林曄照,0914393952,s_202101290
方巖影,0954944695,s_202101291
許函玉,0916824836,s_202101292
詹江磊,0988544899,s_202101293
呂勵鋅,0917848161,s_202101294
蔡悟進,0922474816,s_202101295
蔡曼鈺,0955812704,s_202101296
楊漩琦,0927622793,s_202101297
葉俊嫻,0922451948,s_202101298
楊棟達,0921456810,s_202101299
連浩淳,0910054834,s_202101300
馬元榮,0952701393,s_202101301
賴寧鑾,0972172816,s_202101302
李夢晨,0954290611,s_202101303
唐崇陽,0931845186,s_202101304
李景瑾,0931903144,s_202101305
張臻蕊,0963621823,s_202101306
張明湘,0988502087,s_202101307
汪木記,0933234679,s_202101308
蕭澤精,0921285654,s_202101309
鄧昌琛,0930164310,s_202101310
丁凡欣,0954932496,s_202101311
溫恩智,0927208303,s_202101312
劉亭玫,0932995257,s_202101313
廖圖宏,0971944607,s_202101314
郭冬洋,0928262086,s_202101315
馮克瑛,0937281946,s_202101316
曹志禹,0914011053,s_202101317
莊凱影,0989873272,s_202101318
傅叢敏,0915209334,s_202101319
謝嘉澤,0912709487,s_202101320
許尹江,0915085715,s_202101321
陳昀明,0919324090,s_202101322
詹威棟,0955366778,s_202101323
